A2M, 1.0
AARS2, 0.20363407668119032
ABCA1, 1.0
ABCA12, 0.4966862233804892
ABCA4, 0.2903645833329362
ABCB1, 0.4966862233804892
ABCB4, 0.2903645833329362
ABCB6, 1.0
ABCC11, 0.44910717143531365
ABCC12, 1.0
ABCC2, 0.5604217799496735
ABCC8, 0.4966862233804892
ABCC9, 1.0
ABCG2, 0.2903645833329362
ABCG5, 1.0
ABCG8, 0.20363407668119032
ABO, 1.0
AC002470.2, 1.0
AC008629.1, 1.0
AC009533.1, 0.4966862233804892
AC010789.2, 1.0
AC011530.1, 0.4966862233804892
AC048338.1, 0.2903645833329362
AC093512.2, 1.0
ACACB, 1.0
ACAD8, 0.2903645833329362
ACADL, 0.7929874578932723
ACADSB, 0.5604217799496735
ACADVL, 1.0
ACAT2, 0.2903645833329362
ACBD6, 0.7872473185813926
ACSF3, 0.20363407668119032
ACTG1, 0.2903645833329362
ACTN4, 1.0
ACVR2B, 1.0
ADAMTS10, 1.0
ADAMTS13, 0.2903645833329362
ADAMTS18, 0.7674539243602676
ADAMTSL2, 0.5604217799496735
ADAMTSL4, 0.2392299255582069
ADD1, 0.5604217799496735
ADH1A, 1.0
ADH1C, 0.09293264817220204
AGBL1, 0.07607020105908989
AGGF1, 1.0
AGL, 1.0
AGPS, 1.0
AGRN, 1.0
AGXT2, 0.4299373965803718
AHCY, 1.0
AIPL1, 0.4966862233804892
AIRE, 0.07607020105908989
AKAP9, 0.2903645833329362
AL358113.1, 1.0
AL450384.2, 1.0
ALB, 0.2903645833329362
ALDH7A1, 1.0
ALG11, 1.0
ALG12, 0.4966862233804892
ALG6, 1.0
ALK, 0.021785434831156174
ALMS1, 1.0
ALOX12B, 1.0
ALOXE3, 0.6779829038460976
AMH, 1.0
AMPD1, 1.0
ANG, 0.2903645833329362
ANGPTL4, 0.6310825159682679
ANKH, 1.0
ANKRD26, 0.32885312285211304
ANLN, 1.0
ANO10, 0.408816618716564
ANO3, 0.2903645833329362
ANO5, 1.0
ANO6, 1.0
ANTXR2, 0.17569655026930642
AP1S1, 0.2903645833329362
AP4E1, 0.4966862233804892
AP4S1, 1.0
AP5Z1, 1.0
APC, 1.0
APOA4, 0.4966862233804892
APOB, 1.0
APOC3, 0.062335461690521655
APOL2, 1.0
APTX, 0.5604217799496735
ARMC4, 0.2903645833329362
ASAH1, 1.0
ASB10, 0.2903645833329362
ASCC1, 1.0
ASIP, 1.0
ASPA, 1.0
ASPM, 1.0
ASS1, 1.0
ASXL1, 0.577841308556055
ATG9B, 0.2903645833329362
ATIC, 1.0
ATM, 0.32885312285211304
ATN1, 1.0
ATP13A2, 1.0
ATP1A2, 1.0
ATP2A1, 1.0
ATP2C1, 1.0
ATP5F1A, 1.0
ATP6V0A4, 1.0
ATP7B, 1.0
ATP8A2, 0.2903645833329362
ATR, 1.0
ATXN1, 1.0
ATXN10, 1.0
ATXN7, 1.0
AURKA, 0.6310825159682679
AUTS2, 1.0
B3GALNT2, 1.0
B4GALNT1, 1.0
BANK1, 1.0
BARD1, 0.2903645833329362
BBS12, 1.0
BBS4, 1.0
BBS7, 1.0
BBS9, 1.0
BCAT2, 0.2903645833329362
BCHE, 0.4966862233804892
BCKDHB, 1.0
BCL10, 1.0
BCS1L, 0.2903645833329362
BDNF, 1.0
BEAN1, 1.0
BFSP1, 0.3126881497327858
BIN1, 1.0
BIVM-ERCC5, 0.20363407668119032
BLK, 0.4966862233804892
BLOC1S3, 1.0
BLOC1S6, 0.29589717860946707
BMPR1A, 0.2903645833329362
BRAT1, 0.4966862233804892
BRCA1, 1.0
BRCA2, 0.07123120632275293
BRIP1, 0.5604217799496735
BTD, 0.4204080599435278
C12orf65, 0.2903645833329362
C19orf12, 0.2903645833329362
C1R, 1.0
C2CD3, 1.0
C3, 1.0
C5, 1.0
C6, 0.7319930947427592
C7, 0.2903645833329362
C8A, 1.0
C8B, 1.0
C9, 0.13095131841893287
C9orf72, 1.0
CA12, 0.2903645833329362
CABP2, 0.5604217799496735
CABP4, 1.0
CACNA1A, 1.0
CACNA1B, 0.2903645833329362
CACNA1D, 0.2903645833329362
CACNA1H, 0.20363407668119032
CACNA2D4, 0.08404294328543711
CACNB2, 1.0
CANT1, 1.0
CAPN3, 1.0
CAPN5, 1.0
CARD14, 0.2903645833329362
CARD9, 0.4493003170742409
CARS2, 0.6310825159682679
CASP8, 0.1950633171835398
CASQ2, 0.2903645833329362
CAT, 0.2903645833329362
CATSPER1, 0.69717125378818
CATSPER2, 1.0
CAVIN4, 1.0
CC2D1A, 1.0
CC2D2A, 1.0
CCDC103, 0.2903645833329362
